,MB Deviation of Compensated Data(%),"Reformer Loading, %","Naphtha Feed Rate, m3/hr","    N+2A in Naphtha Feed, wt%","    N+A in Naphtha Feed, wt%","    C6P- in Naphtha Feed, wt%","    C10+ in Naphtha Feed, wt%","    Sulfer in Naphtha Feed, ppmw","    3R211 Inlet Tem, oC","    3R212 Inlet Temp, oC","    3R213 Inlet Temp, oC","    3R214 Inlet Temp, oC","    WAIT(Weight Average  Inlet Temp), oC",H2/HC Ratio,"    Carbon in Fresh Catalyst, %","    Chlorine in Fresh Catalyst, wt%",Feed    Hydrogen,Feed    Methane,Feed    Ethane,Feed    Propane,Feed    n-Butane,Feed    i-Butane,Feed    C4 Naphthenes,Feed    n-Pentane,Feed    C5 i-Paraffins,Feed    C5 Naphthenes,Feed    n-Hexane,Feed    C6 i-Paraffins,Feed    C6 Naphthenes,Feed    Benzene,Feed    n-Heptane,Feed    C7 i-Paraffins,Feed    C7 Naphthenes,Feed    Toluene,Feed    n-Octane,Feed    C8 i-Paraffins,Feed    C8 Naphthenes,Feed    Ethylbenzene,Feed    P-Xylene,Feed    M-Xylene,Feed    O-Xylene,Feed    n-Nonane,Feed    C9 i-Paraffins,Feed    C9 Naphthenes,Feed    C9 Aromtics,Feed    C10+ n-Paraffins,Feed    C10+ i-Paraffins,Feed    C10+ Naphthenes,Feed    C10+ Aromtics,Sum,Product    Hydrogen,Product    Methane,Product    Ethane,Product    Propane,Product    n-Butane,Product    i-Butane,Product    C4 Naphthenes,Product    n-Pentane,Product    C5 i-Paraffins,Product    C5 Naphthenes,Product    n-Hexane,Product    C6 i-Paraffins,Product    C6 Naphthenes,Product    Benzene,Product    n-Heptane,Product    C7 i-Paraffins,Product    C7 Naphthenes,Product    Toluene,Product    n-Octane,Product    C8 i-Paraffins,Product    C8 Naphthenes,Product    Ethylbenzene,Product    P-Xylene,Product    M-Xylene,Product    O-Xylene,Product    n-Nonane,Product    C9 i-Paraffins,Product    C9 Naphthenes,Product    C9 Aromtics,Product    C10+ n-Paraffins,Product    C10+ i-Paraffins,Product    C10+ Naphthenes,Product    C10+ Aromtics,ProductSum,"Product Separator Pressure, kg/cm2_g","Product Separator Temp, oC","Reformate Flow, m3/hr","    - Aroma in Reformate, wt%","   - C8N+ in Reformate, wt%",    - Reformate RON,"LPG Flow, m3/hr","Net Gas Flow, Nm3/hr","    H2 Purity, mole%","Calibrated Recycle Gas Rate, Nm3/hr","    H2 Purity, mole%","C5+ Yield, (wt% of Feed)",Aroma Yield (wt% of Feed),"    3R211 Temp Drop, oC","    3R212 Temp Drop, oC","    3R213 Temp Drop, oC","    3R214 Temp Drop, oC","    Reactor Total Temp Drop, oC","Carbon in Spent Catalyst, %","Chlorine in Spent Catalyst, wt%",PC4,SAP,SAN
2017/7/13,0.308505934,134.0664666,99.61138468,52.11108071,39.82322415,1.671291635,1.61482237,0.553333333,514.5043994,514.5042144,514.5000288,514.4947545,514.4984565,1.379603522,0.018115,0.94576,0,0,0,0,0,0,0,0.741027189,0,0.741027189,1076.758441,160.3682785,2241.995933,205.2645314,7302.444474,5341.8227,8937.408678,2759.585252,8759.318159,10060.97037,6458.371966,1351.213057,749.5502806,1836.439937,1304.082033,3144.408045,7655.950023,2727.834294,838.842778,179.5909859,915.1597333,40.3486356,61.65955545,74110.8702,2565.636998,701.2558111,2120.289348,2846.405285,844.7010563,753.9420167,0,1769.786036,2713.710733,29.4247249,685.6311757,1634.320254,94.23791501,2457.321836,1052.55368,4106.200457,144.6015529,14544.14905,211.0543675,836.7021811,226.0849456,3790.222175,2968.961858,10072.21505,5634.815171,14.05288553,52.19643196,20.74473578,9768.18941,38.15310622,65.12126273,51.38863004,1296.894918,74110.96506,4.803941205,40.34184729,75.0465718,81.63530376,0.479866756,106.45,4.303497357,32833.77187,89.2032,26029.37745,81.2254,86.7330961,68.18528059,117.2580701,88.58689586,48.02098121,43.2779326,297.1438798,3.356,0.820225,1598.643073,13179.48257,566.4825042
2017/7/14,0.656698135,134.0573645,99.60462186,51.59533986,39.32413871,1.579079012,1.605855473,0.56,514.6103552,514.6046679,514.6030637,514.6356117,514.6203075,1.39219086,0.018905,0.926935,0,0,0,0.133503996,0.311509324,0.741688867,0.296675547,1.483377734,0,0.741688867,1019.75704,147.8252454,2207.102059,212.8647048,7030.500761,5178.024322,8792.395186,2696.039032,8437.039327,10045.7582,6029.277834,1340.37343,743.5372796,1821.70775,1293.620498,4097.479735,7946.994503,3001.426118,938.9781056,188.9540685,911.6577607,35.42888784,55.11160331,74175.5619,2523.921681,739.2207204,2128.889324,2585.822652,1053.189787,974.5326069,1.121431347,1689.445311,2603.322899,29.50549151,663.3480365,1586.765446,94.95228247,2378.397125,1050.342237,4068.149861,141.5198622,13961.81249,230.6420987,914.9228005,288.6211898,3684.133601,2885.860416,9790.293075,5477.096316,19.56274683,45.87126842,32.37971889,10921.49528,41.86677028,76.28907769,58.40788264,1433.936287,74175.63777,4.801978654,40.46171084,75.26559142,81.37953007,0.608955404,105.71,4.2607029,32290.77274,89.0022,26094.50257,81.5085,86.50945445,68.12617472,115.7708348,87.66982592,48.78155544,43.95082331,296.1730394,3.47,0.833375,2027.722394,12991.64998,645.3864275
2017/7/15,0.363616818,134.0728481,99.61612614,51.68255772,39.56131746,1.663213361,1.768858491,0.566666667,515.0088155,514.9960842,514.9940275,514.564164,514.780883,1.41291444,0.019845,0.955335,0,0,0,0.133682116,0.311924937,0.742678422,0.297071369,1.485356844,0,0.742678422,1066.247385,165.3707169,2319.127435,217.6047777,6915.675928,5126.16486,8414.493674,2660.274108,8254.587332,9836.063016,6496.461499,1306.358001,724.6681057,1775.477223,1260.791545,4591.452183,7705.288631,3113.836447,1006.329262,180.6814143,1045.891204,35.82476318,51.40074717,74273.78365,2592.010432,702.2375573,2178.281926,2621.044047,1091.336888,964.2890431,0.623853002,1667.114263,2568.983299,29.9818377,672.2542692,1608.57713,96.23952934,2402.916711,1015.941014,3934.13809,137.313313,13926.87836,224.2916792,885.5319901,268.8914656,3627.504208,2841.501405,9639.80495,5392.907012,21.06144827,57.06973081,21.06144827,11439.5925,38.67888614,71.15413336,53.99447734,1480.649017,74273.85592,4.8009028,40.58351217,75.36729082,81.62649648,0.551294543,105.68,4.375258592,32822.90094,89.3677,26265.65536,82.1828,86.33459429,68.33057681,115.0108422,83.25009218,47.99886147,43.05324201,289.3130379,3.482,0.82972,2055.625931,12765.41979,607.4820713
2017/7/16,0.561097063,134.1329383,99.66077319,51.8029619,39.64147963,1.665072635,1.613967721,0.53,515.0079283,515.0030826,515.009496,515.0220282,515.0146433,1.315011031,0.01858,0.93745,0,0,0,0.066812243,0.155895233,0.371179126,0.14847165,0.742358252,0,0.742358252,1067.733661,166.1443972,2333.895702,212.3144602,7036.223812,5183.5299,8464.574273,2688.82159,8414.000444,9992.385463,6564.318627,1329.908876,737.7323406,1807.485326,1283.520953,4057.032569,7771.149291,3004.136022,922.0089494,164.4952197,954.5108486,32.59535631,46.56479473,74237.30995,2535.706836,762.5909428,2136.928319,2260.741547,1206.027978,1177.624791,1.120212617,1717.598867,2647.967439,30.81634605,680.6480671,1626.393167,99.82738999,2430.74012,1021.531928,3970.499701,141.5364827,14064.26753,221.8201065,878.9498501,281.4441832,3693.149027,2892.922392,9814.250855,5490.499292,18.4425248,43.71561434,21.85780717,10848.01452,36.22020796,66.25167068,50.34733375,1366.935905,74237.38896,4.797599969,40.09500703,75.1399139,81.55473548,0.568217334,105.98,4.29462935,32416.70879,89.0789,25093.04495,80.1678,86.4209386,68.16077499,115.175334,84.33371599,48.40597429,43.51309194,291.4281162,3.475,0.847165,2383.652769,12931.15936,625.8295429
2017/7/17,1.364549793,134.2268526,99.73055149,51.04166744,38.87951603,1.592984214,1.754631527,0.57,515.0079647,515.0047037,514.9962473,515.0115217,515.0063247,1.24811285,0.017665,0.93949,0,0,0,0.06677453,0.155807238,0.370969613,0.148387845,2.225817679,0,1.483878453,1017.350719,160.3433198,2160.290541,189.936442,6942.385628,5060.082484,8045.471724,2592.335657,8572.286425,10041.64758,6511.837893,1341.399697,744.1065746,1823.102555,1294.610968,4239.964519,8108.780858,3072.461444,984.5533534,181.8939454,1029.652755,35.12973194,55.42691039,74209.50336,2347.162826,810.5589656,2129.418981,2706.606504,1084.512477,995.2545232,1.107773876,1741.933976,2675.059387,29.83966657,910.3925674,1958.311811,92.5404042,2306.398332,1009.785731,3886.262142,139.8906423,13706.23806,213.9293052,848.1667747,259.2319816,3646.118618,2856.082469,9689.27127,5420.580525,17.87069177,56.25958519,31.10824122,11055.58328,40.37220346,74.62304511,56.55801064,1412.563383,74209.59415,4.805771686,39.66232223,74.35190497,81.63600108,0.563583585,105.83,4.454655642,30175.94868,87.7181,24213.73945,78.5256,86.42409763,67.50183249,114.7915078,85.37323107,47.5936389,42.66684121,290.425219,3.4815,0.85006,2079.767,13434.07499,609.1689465
2017/7/18,1.13325509,134.0965575,99.63374225,51.95148144,40.04189375,1.448336098,1.769946902,0.533333333,515.0220388,515.007208,515.0123903,514.9990389,515.0059021,1.351330772,0.01936,0.91844,0,0,0,0.400599318,0.934731743,2.225551768,0.890220707,0.741850589,0,0.741850589,934.4793528,134.0670634,2177.791762,201.7833603,7113.811987,5395.327705,8945.921202,2735.203123,8161.50932,9775.113743,6651.272869,1265.504264,702.0055582,1719.952719,1221.362808,4058.235741,7671.426299,3067.289814,936.2154437,160.9021573,1072.114751,26.68621145,53.3724229,74187.28448,2574.771497,833.4877661,2449.7963,2711.767154,1073.14418,977.3763808,0.617142749,1694.682458,2605.897961,29.66623024,646.246163,1551.114885,90.85492951,2313.048012,1025.961414,3989.349459,140.7886255,14672.56688,209.9781813,840.5490228,261.5182804,3554.440086,2784.26872,9445.642836,5284.284667,17.74159968,45.03636842,21.15344577,10806.16954,36.16456509,66.19313673,50.26627691,1382.827181,74187.37134,4.80274008,40.54507343,74.54085651,81.66734252,0.539434421,105.89,4.264560254,32228.26841,88.5994,26033.53353,79.3385,85.68360055,67.72479872,114.6700803,84.38885733,47.62279721,42.93448455,289.6162194,3.534,0.84547,2050.520561,12729.53236,594.2477883
2017/7/19,0.806273407,134.1597936,99.68072661,51.67672405,39.83124902,1.777500965,1.884905755,0.603333333,515.0103461,514.9956436,515.0063579,515.0153147,515.009628,1.443085834,0.03121,1.03616,0,0,0,0,0,0,0,0.742285257,0,0.742285257,1127.55551,190.4386505,2259.078492,220.4587213,6972.198732,5423.646866,9473.362638,2710.825758,7788.977075,9431.002302,5966.78519,1219.170574,676.3031494,1656.980386,1176.645262,4666.032402,7764.219214,3033.777139,1074.086767,183.2416292,1116.555225,40.72036205,58.69049279,74232.23711,2606.898129,801.7210795,2355.022122,2864.917506,910.0387874,801.2719762,1.114465062,1700.60769,2607.873083,30.40361382,683.4182216,1625.266444,96.10034465,2370.003469,1033.345696,3975.93484,141.888479,14538.19468,206.3082727,823.3287066,251.3786953,3445.653051,2699.053516,9156.549912,5122.554085,19.23778977,61.03022961,31.17848687,11474.03697,41.97818402,79.03749881,60.27398546,1616.713966,74232.33397,4.804483142,40.45326076,74.76186309,81.69730604,0.553620956,105.29,4.082614506,32480.46132,88.9865,27124.43216,81.4234,86.06943428,67.92560188,114.7734594,85.60476999,47.62920246,42.59698031,290.6044121,3.466,0.92121,1711.310764,12858.48112,611.2236051
2017/7/20,1.291878121,134.1203183,99.65139648,51.61484185,39.48353773,1.491562257,2.12885098,0.556666667,515.0086518,515.0013368,515.008573,515.0159988,515.0112084,1.442093973,0.020485,0.93686,0,0,0,0,0,0,0,0.741952362,0,0.741952362,965.0241951,140.2375062,2210.523402,198.8432329,6861.200269,5152.213279,8943.772856,2635.414788,7964.084829,9566.19602,5882.02592,1250.949569,693.9317201,1700.171366,1207.315789,5089.794812,7680.572291,3215.738479,1261.319015,201.7235394,1281.686427,42.67228717,53.53432391,74200.42982,2568.395947,806.7930605,2375.397825,2649.502189,1135.513354,981.2322895,0.993456179,1634.087442,2513.843084,30.00605376,629.0191376,1511.117217,89.99493277,2232.19395,981.1853937,3780.889508,134.4259639,13715.28106,207.3313317,822.3079586,249.4355406,3507.630258,2747.601584,9321.249429,5214.693831,20.85223126,59.8660833,32.28732583,12235.03376,42.71861571,79.88972363,60.56978143,1829.191552,74200.53087,4.799642552,40.29274159,74.81443191,82.14641277,0.551231587,105.38,4.172853175,32058.01332,88.844,27084.49165,81.0922,85.8251309,68.46699724,113.7481051,84.34149775,47.53436647,42.59049297,288.2144623,3.465,0.81891,2116.745644,12284.10118,596.7195983
2017/7/21,1.275255137,134.0882694,99.62758415,51.06495271,38.87090452,1.54744089,2.322790949,0.59,515.0058632,514.997329,515.0064283,515.0336756,515.0186305,1.39283458,0.0198,1.010385,0,0,0,0.066812215,0.155895168,0.371178972,0.148471589,0.742357945,0,0.742357945,996.9674543,149.663899,2118.258888,195.2401395,6755.391704,4997.800793,8012.087785,2539.606529,8043.805808,9463.435207,6273.45339,1264.073174,701.2116983,1718.007718,1219.981635,5394.167368,7980.253137,3353.131067,1339.213733,230.0748721,1370.857373,47.73662313,75.82863716,74242.47571,2571.05992,840.0308205,2389.813371,1887.84477,1476.700921,1499.431417,0.61898148,1669.904979,2567.374598,30.0938924,656.1647218,1577.321047,91.73243094,2292.046313,1001.393856,3885.565999,139.6493791,13613.25538,207.573641,826.4387069,226.8507728,3489.947327,2733.750167,9274.258441,5188.405122,20.68303969,42.7449487,21.37247435,12054.04534,40.72898137,75.9268441,57.5962267,1792.252109,74242.57693,4.797663318,40.56313651,74.73661451,81.76530931,0.494022937,105.2,4.274701359,32079.52234,88.856,26242.47094,80.5338,85.63425376,67.93670462,115.3765264,85.93919064,47.30400106,42.84767482,291.4673929,3.396,0.8366,2976.132338,12572.44034,567.2951763
2017/7/22,1.143837636,134.0904056,99.62917133,51.29041397,39.10181924,1.452512207,2.022696596,0.56,515.0084631,514.9948019,514.996355,514.9987558,514.9985332,1.412458768,0.018925,1.030845,0,0,0,0.133600612,0.311734761,0.742225622,0.296890249,1.484451243,0,0.742225622,939.5296481,135.0127136,2135.583452,250.1300345,6974.658162,5129.758171,8220.690093,2623.767573,8199.012897,9695.83334,6360.344855,1277.433504,708.6229934,1736.165804,1232.875949,4914.716221,7810.727676,3219.789133,1163.809775,208.5065295,1196.542733,41.23450025,55.23867014,74233.69555,2554.40796,842.1811463,2470.658878,2919.679111,1014.044135,873.1089675,0.616500307,1718.437371,2642.080338,29.98544909,680.1283686,1624.411322,96.31781055,2345.680431,1006.798987,3895.402265,141.2578291,13524.16501,218.7148465,868.4642152,266.0391116,3478.870186,2725.073206,9244.821816,5171.937052,22.19401104,59.85657524,21.52146525,11920.03343,35.51041767,66.74702886,50.73797525,1703.903502,74233.78671,4.793621784,40.5897225,74.42358363,81.58756886,0.548718333,105.08,4.552479041,31956.54087,88.6101,26552.63708,80.9699,85.62016412,67.50899671,115.6890564,88.4687687,47.59903181,42.60805629,294.3649132,3.5055,0.8258,1887.153103,12839.36225,605.8596408
2017/7/23,1.293866366,134.1599494,99.68084244,50.80709029,38.8498202,1.976817041,1.825780906,0.57,515.0038044,514.9987914,514.9919716,514.9997904,514.9980872,1.353832381,0.01984,1.03575,0,0,0,0,0,0,0,0.741436814,0,0.741436814,1239.572737,224.8052014,2273.205044,217.2409866,7018.682706,5212.797022,8159.515544,2597.253161,8267.847843,9718.92089,6353.86045,1283.530507,712.0051472,1744.452269,1238.760286,4555.145305,7846.589489,3113.571986,1019.47562,203.905826,1055.426744,40.62491553,53.90613791,74152.57869,2523.546364,832.5074573,2535.693001,2711.292882,1108.251683,1032.662459,0,1801.721219,2754.477203,31.14946715,749.3730653,1785.525788,99.50665483,2539.561058,1017.811898,3986.814937,143.6326116,13983.49619,215.4689765,801.56972,219.2381131,3503.094801,2744.048863,9309.196811,5207.951096,17.56458855,42.56034918,20.94239404,10864.25075,29.60185903,51.83396062,41.6391295,1446.683384,74152.66874,4.798142051,40.92282706,74.14165175,81.05392623,0.458848064,105.4,4.606030471,31674.89802,88.3135,25790.67223,80.0695,85.5110355,66.88671332,116.8069349,89.37648072,48.17364086,42.11062755,296.467684,3.537,0.8303,2140.914142,13254.32356,556.1083702
2017/7/24,1.174302048,134.0930061,99.63110356,51.63751198,39.54112483,1.568989193,2.04079592,0.566666667,515.0103059,515.0088162,515.0143322,514.9987464,515.0053093,1.36287999,0.0189,1.0322,0,0,0,0.133556087,0.31163087,0.741978261,0.296791305,1.483956523,0,0.741978261,1002.159163,158.4032354,2108.593822,253.0145872,6831.164771,5200.06356,9115.152122,2653.314263,7948.992955,9473.113723,5968.016036,1253.671205,695.4414763,1703.870353,1209.942492,4762.961015,8084.037144,3124.08392,1141.162566,216.9107391,1183.179582,48.55041815,65.73689288,74205.24593,2597.689663,820.9234937,2438.375127,2855.839702,1030.175476,878.0266154,1.10914948,1779.154991,2744.524367,30.29837425,707.6400197,1688.486847,103.2947689,2471.791093,1130.184188,4365.808169,154.4057528,14446.0491,238.2389181,955.4834061,290.689396,3358.528037,2630.806634,8925.022092,4993.027813,23.56224283,69.377715,33.37984401,10747.65846,38.0807988,72.49599864,54.96451866,1530.224999,74205.31776,4.798536729,39.86039045,74.32976705,79.90376032,0.61504686,104.65,4.474110007,32369.14916,88.9326,25594.95344,81.1714,85.68547438,66.17195331,118.9601912,88.0127402,48.81889218,42.67588462,298.4677082,3.5715,0.829185,1908.202091,13814.14681,667.0326546
2017/7/25,1.06037153,134.0770356,99.61923746,52.02319551,39.91904827,1.581592383,2.054794521,0.523333333,515.0094281,515.0057494,515.0057282,515.0131781,515.0098263,1.393403786,0.01981,0.993455,0,0,0,0,0,0,0,0.741591064,0,0.741591064,1017.129018,154.3998666,2133.742487,208.3870889,6829.455607,5278.555209,9331.386838,2732.76307,7834.47846,9440.123203,5981.694098,1228.545488,681.503639,1669.721875,1185.693174,4818.808563,7772.510941,3134.860595,1207.310252,195.4965137,1218.253484,46.9191633,63.30047546,74166.52229,2571.981455,858.7398636,2369.310173,2286.88432,1220.59368,1222.663758,1.104210524,1849.810972,2818.884879,30.6312053,646.739732,1543.600966,86.07601582,2202.490554,977.1339833,3776.17594,140.6787487,14432.64024,184.453398,740.3665801,164.6677394,3425.643325,2683.37947,9103.375651,5092.806197,16.79685322,53.07805616,14.78123083,11683.77425,48.33988296,92.44991564,68.70643263,1757.838853,74166.59853,4.792110771,40.50895735,73.92225687,82.33443839,0.404479568,105.64,4.328518312,32106.75201,88.7814,26402.48907,80.483,85.80051173,67.93077954,118.5999132,86.41342354,47.90818881,41.09024075,294.0117663,3.6035,0.83194,2443.257438,12748.93537,505.5413727
2017/7/26,0.973982912,134.0952754,99.63278966,52.34460496,40.21547216,1.62265481,1.846,0.583333333,515.0074123,514.9987295,515.0031727,514.9907775,514.9967326,1.418364362,0.020105,0.954065,0,0,0,0,0,0,0,0.74216465,0,0.74216465,1042.791827,160.0008834,2131.753063,215.2277485,6865.387661,5308.044313,9421.332851,2789.054755,7936.013328,9564.81207,6071.80822,1249.202848,692.9627716,1697.797388,1205.629993,4556.690312,7665.567241,3179.143267,1091.7242,172.1550102,1097.758377,39.90866146,60.21389545,74216.46502,2559.325539,847.7667073,2372.341111,2017.543029,1362.14338,1462.481579,1.103374325,1839.340968,2788.434767,30.22023481,659.5395558,1562.778216,84.78652859,2305.419328,930.886578,3626.541939,137.3199501,14649.13168,172.5385942,695.8010943,224.613879,3455.418159,2706.702733,9182.499914,5137.071594,15.77139572,35.65706858,29.48565287,11408.89052,53.69755048,98.2626164,74.04867692,1688.958596,74216.52251,4.798826226,40.34976728,73.86256559,82.62338356,0.53526341,105.98,4.183746313,32019.27737,88.597,26871.98915,80.6794,85.68687354,68.09008401,117.3613388,87.09957534,47.62023198,40.90322827,292.9843744,3.7535,0.845225,2824.624959,12480.35372,580.4749223
2017/7/27,0.859928239,134.0796547,99.62118347,52.89321066,40.81664578,1.759310375,2.045672692,0.51,515.0005776,514.9999474,514.9820624,514.9990889,514.9951099,1.38064168,0.022375,0.949925,0,0,0,0.066848069,0.155978828,0.371378162,0.148551265,1.485512648,0,0.742756324,1117.240467,186.7364933,2212.231479,227.2834352,6771.121016,5356.814825,9761.835789,2814.303712,7671.246259,9362.490586,6114.263998,1213.625311,673.2270589,1649.443793,1171.29342,4593.624771,7507.036611,3209.774728,1151.272302,198.0777616,1199.375537,51.29503787,70.93110238,74287.51652,2495.981474,856.0324584,2338.116951,2012.37072,1375.627661,1483.169459,0.616212633,1750.72497,2666.449383,29.78368803,668.4406615,1584.68965,88.8558113,2331.76275,959.5612715,3741.959176,142.4171113,15042.9828,183.1341893,738.8955833,233.3689148,3422.979856,2681.293119,9096.297695,5088.846494,17.93863444,41.3968487,21.38837183,11301.95591,43.75109696,80.7672713,61.15910385,1704.862887,74287.57818,4.799741686,43.96219271,74.20370875,82.40714254,0.512602552,105.87,4.346726636,31336.82517,88.4153,26244.6704,80.5798,85.78239432,68.20922522,117.6103102,86.65866641,47.63283512,41.72052765,293.6223394,3.9925,0.84993,2858.79712,12478.32495,576.9730011
2017/7/28,0.592304628,134.087755,99.62720194,52.96676595,40.74984289,1.617969986,2.403759624,0.546666667,514.2843271,514.2465704,514.0348145,514.2686286,514.2084362,1.38224114,0.019815,0.961195,0,0,0,0,0,0,0,0.742945378,0,0.742945378,1035.08417,165.6134673,2086.092713,216.9400502,6663.161571,5239.486397,9668.028122,2751.869678,7584.844161,9392.197532,6190.224014,1235.385876,685.2981661,1679.018678,1192.294965,4873.855964,7400.949461,3207.433297,1246.662343,204.5886653,1463.507968,47.9996484,69.94440568,74301.9672,2521.543158,834.4684026,2043.795008,2506.126682,1024.030263,937.505601,0.62587488,1660.563474,2549.67745,29.37911296,672.5397333,1597.1456,94.153815,2361.169339,1026.628117,3966.357681,148.4722416,15023.49743,211.9454636,849.0781569,268.3346236,3440.96298,2695.379683,9144.08642,5115.581491,21.45275197,42.21347968,21.45275197,11595.58389,41.558092,76.27426134,57.83083887,1722.615317,74302.02919,4.805032812,45.045472,75.42399395,81.84832846,0.555350585,105.39,4.27290257,31595.72676,89.2968,25905.18908,81.5205,86.71894281,68.77184528,122.8954303,94.56740056,48.24578199,42.44261615,308.151229,3.925,0.84299,1961.535864,12716.06014,619.623384
2017/7/29,0.129181292,133.466845,99.16586581,61.89131424,49.84015308,1.392081345,2.545719971,0.456666667,512.3081266,512.2940692,512.0146428,512.0347478,512.0959576,1.546181237,0.020275,0.984165,0,0,0,0,0,0,0,0.747132614,0,0.747132614,849.9099064,188.7796106,2764.21549,274.1976694,5532.048085,5537.280396,13536.73704,3290.372033,5365.583585,9093.568844,8114.712379,1054.166414,584.7713853,1432.722466,1017.396533,3225.859293,5959.091311,3764.351866,1232.021681,150.4430877,1576.868675,55.73009274,119.1577805,74721.47989,2628.926871,730.3880771,1579.338936,1597.434272,1147.257875,1203.704206,0.517337808,1258.236646,1973.039043,27.38451838,624.4742059,1462.969975,138.9139351,2888.376583,1163.11497,4362.929598,170.37839,19773.94251,258.9477849,1023.589411,305.0432021,3153.38467,2470.11346,8379.869853,4688.047022,30.50079858,73.87971211,22.36725229,9748.58432,42.29236581,78.82636702,59.10584457,1655.677969,74721.55798,4.80332261,40.74967949,77.81932821,81.82257703,0.597658611,106.09,3.259415424,33217.71731,90.5475,28507.75586,84.4888,88.10575179,70.60612467,129.4661718,94.64047697,48.85116362,40.730655,313.6884674,3.958,0.843015,2350.962081,12353.31822,723.1931424
2017/7/30,0.182041633,133.5111363,99.19877431,61.46993807,49.77855469,1.341734516,2.144678298,0.563333333,512.9963967,513.0280347,512.6550352,512.6132404,512.7242239,1.569990153,0.01935,0.96548,0,0,0,0,0,0,0,0.746458007,0,0.746458007,833.1011894,167.104599,2745.520489,270.9642564,5717.578835,5754.172534,13854.07588,3346.371244,5387.671874,9239.984825,8253.520581,1043.592664,578.9058726,1418.351633,1007.191601,2875.898047,6093.4788,3526.330185,940.5370885,150.0465462,1274.039481,54.54495958,122.5214376,74656.99754,2685.390904,725.9170913,1518.853192,1761.659597,1112.945547,1181.780255,0,1359.843465,2129.646481,27.1679486,600.6384866,1412.546413,125.0419384,2885.311171,1190.698344,4497.653782,164.0842825,20209.80283,257.0418944,984.4574076,291.6185959,3121.006168,2444.750689,8293.826549,4639.910827,25.13563174,127.6625507,21.82831178,9086.997792,43.01461439,80.30730888,60.70196702,1589.847446,74657.08948,4.796142644,39.64130134,77.21016191,81.6524816,0.58267903,106.19,3.478538919,33511.45768,90.8974,28952.5478,84.6378,87.96290259,70.01539149,126.0910473,92.31610378,49.30703871,41.63548202,309.3496718,3.741,0.853465,2294.725802,12708.64638,690.4430442
2017/7/31,0.848266359,133.908969,99.49436394,55.12551234,41.44392389,1.198311738,3.349665033,0.596666667,513.8227269,513.8305244,513.8368005,513.824113,513.828108,1.424754101,0.01782,0.9729,0,0,0,0,0,0,0,0.74374549,0,0.74374549,785.105698,104.7348863,1856.811511,187.4238635,6441.256765,5096.567166,8663.04733,2571.871905,7154.326567,8408.934734,6409.211718,1109.593387,615.5180566,1508.053523,1070.890185,5156.204034,8071.204366,3679.414085,2998.781817,120.3877192,2215.706936,40.94820381,114.5045335,74381.98648,2597.525322,803.860455,2226.468748,2884.418904,1123.851967,708.0238603,1.001559918,1692.282778,2650.78667,29.29615972,584.3510513,1465.412417,83.43183818,2026.301172,1104.786912,4235.875799,140.2465092,13913.52565,243.3293503,963.5582028,297.3302489,3112.548083,2438.125291,8271.349859,4627.336434,24.89815359,61.90892244,20.86061517,12476.93268,54.20943057,107.2145628,78.49725858,3332.517781,74382.06464,4.798187154,37.13603084,75.6639843,80.48787021,0.633642756,103.47,3.914413028,32507.13186,89.2859,26270.70873,82.0272,86.09187461,67.48755522,115.4061506,77.09339547,50.44714698,45.02901977,287.9757129,3.646,0.85043,1831.875827,13189.61581,649.6626298
2017/8/1,1.019159723,133.8433299,99.4455941,55.6978069,43.26640799,1.643991374,1.544737395,0.56,514.0103872,513.9971306,514.0032056,513.998207,514.0005132,1.384962719,0.02238,0.959445,0,0,0,0.200403499,0.467608163,1.11335277,0.445341108,1.48447036,0,0.74223518,1040.791627,175.1906335,2259.162852,238.999728,6568.87968,5360.621947,10112.65651,2882.099204,7391.299811,8898.921116,7217.109458,1214.878634,673.9223073,1651.14719,1172.503026,4114.285728,7502.473043,3282.127996,1327.858737,53.64756859,1007.44953,18.47487833,67.18137576,74236.136,2646.392292,782.2232282,2281.589052,2460.939404,934.7822577,902.7310521,0.993210951,1714.741272,2640.395161,28.31143399,665.4242065,1586.499787,93.13074251,2439.456549,1078.579325,4135.659625,141.5903258,15823.69295,220.0147139,871.1307222,262.1044852,3284.424465,2645.044915,9211.410818,4990.885031,19.87178923,58.29058176,30.47007683,10586.38723,42.70807091,78.00542877,59.56161925,1518.736365,74236.17819,4.798454619,40.01395368,74.85460748,81.53595747,0.567257762,105.6,3.959943075,32729.79199,89.5824,25956.79995,81.854,86.51647924,68.02618286,118.4137786,80.02589403,50.10613198,43.9495785,292.4953831,3.643,0.851435,1837.51331,13112.31389,615.1686836
